Name, Link, Profit, Cost, Sell, ROI %
Nightscape Pants, https://wotlkdb.com/?spell=10548, -6.7001, 10.7, 3.9999, 37.4
Arctic Shoulderpads, https://wotlkdb.com/?spell=50946, -7.014, 32.857, 25.843, 78.7
Dark Leather Cloak, https://wotlkdb.com/?spell=2168, -7.045, 8.045, 1, 12.4
Dusky Boots, https://wotlkdb.com/?spell=9207, -7.115, 12.115, 5, 41.3
Chimeric Boots, https://wotlkdb.com/?spell=19063, -7.737, 8.89, 1.153, 13
Comfortable Insoles, https://wotlkdb.com/?spell=32482, -7.975, 8, 0.025, 0.3
Fine Leather Pants, https://wotlkdb.com/?spell=7133, -8.0321, 8.115, 0.0829, 1
Thick Leather, https://wotlkdb.com/?spell=20650, -8.13, 8.88, 0.75, 8.4
Tough Scorpid Bracers, https://wotlkdb.com/?spell=10533, -8.2454, 8.68, 0.4346, 5
Nightscape Cloak, https://wotlkdb.com/?spell=10550, -8.6737, 9.2, 0.5263, 5.7
Dark Leather Pants, https://wotlkdb.com/?spell=7135, -9.045, 12.045, 3, 24.9
Dusky Leather Leggings, https://wotlkdb.com/?spell=9195, -9.92, 14.92, 5, 33.5
Heavy Earthen Gloves, https://wotlkdb.com/?spell=9149, -10.13, 30.13, 20, 66.4
Heavy Quiver, https://wotlkdb.com/?spell=9193, -10.21, 11.86, 1.65, 13.9
Arctic Boots, https://wotlkdb.com/?spell=50948, -10.2857, 26.2856, 15.9999, 60.9
Felscale Boots, https://wotlkdb.com/?spell=32463, -10.425, 39.425, 29, 73.6
Turtle Scale Bracers, https://wotlkdb.com/?spell=10518, -10.4787, 10.88, 0.4013, 3.7
Nerubian Leg Armor, https://wotlkdb.com/?spell=50966, -10.57, 119.58, 109.01, 91.2
Big Voodoo Cloak, https://wotlkdb.com/?spell=10562, -10.6049, 11.2372, 0.6323, 5.6
Dusky Leather Armor, https://wotlkdb.com/?spell=9196, -10.8201, 36.82, 25.9999, 70.6
Thick Draenic Pants, https://wotlkdb.com/?spell=32471, -11, 41, 30, 73.2
