Name, Link, Profit, Cost, Sell, ROI %
Stylish Blue Shirt, https://wotlkdb.com/?spell=7892, -3.87, 3.895, 0.025, 0.6
Red Woolen Boots, https://wotlkdb.com/?spell=3847, -4.5584, 4.6, 0.0416, 0.9
Shadoweave Boots, https://wotlkdb.com/?spell=12082, -4.722, 5.325, 0.603, 11.3
Festival Dress, https://wotlkdb.com/?spell=26403, -4.8215, 4.8216, 0.0001, 0
Crimson Silk Robe, https://wotlkdb.com/?spell=8802, -4.8959, 5.37, 0.4741, 8.8
Earthen Vest, https://wotlkdb.com/?spell=8764, -5.74, 10.74, 5, 46.6
Brightcloth Pants, https://wotlkdb.com/?spell=18439, -6.3672, 7.9156, 1.5484, 19.6
Netherweave Gloves, https://wotlkdb.com/?spell=26770, -8, 28, 20, 71.4
Moonshroud, https://wotlkdb.com/?spell=56001, -9.6666, 53.6666, 44, 82
Yellow Lumberjack Shirt, https://wotlkdb.com/?spell=55995, -10.51, 20.45, 9.94, 48.6
Hands of Darkness, https://wotlkdb.com/?spell=8780, -11.7175, 11.8, 0.0825, 0.7
Frostwoven Belt, https://wotlkdb.com/?spell=55908, -12.3, 18.3, 6, 32.8
Bolt of Imbued Netherweave, https://wotlkdb.com/?spell=26747, -12.42, 19.92, 7.5, 37.7
Soul Pouch, https://wotlkdb.com/?spell=26085, -12.866, 13.366, 0.5, 3.7
Duskweave Leggings, https://wotlkdb.com/?spell=55901, -13.8, 43.8, 30, 68.5
Frostwoven Robe, https://wotlkdb.com/?spell=55903, -15.4, 23.4, 8, 34.2
Netherweave Robe, https://wotlkdb.com/?spell=26773, -16, 41, 25, 61
Cloak of the Moon, https://wotlkdb.com/?spell=56014, -17.2, 36.2, 19, 52.5
Imbued Netherweave Bag, https://wotlkdb.com/?spell=26749, -17.28, 106.78, 89.5, 83.8
Netherweave Boots, https://wotlkdb.com/?spell=26772, -18, 38, 20, 52.6
Frostwoven Leggings, https://wotlkdb.com/?spell=56030, -18.55, 28.5, 9.95, 34.9
Duskweave Cowl, https://wotlkdb.com/?spell=55919, -18.8, 43.8, 25, 57.1
Frostwoven Boots, https://wotlkdb.com/?spell=55906, -19.4, 23.4, 4, 17.1
Crimson Silk Cloak, https://wotlkdb.com/?spell=8789, -19.6952, 19.9266, 0.2314, 1.2
Crimson Silk Shoulders, https://wotlkdb.com/?spell=8793, -19.6985, 19.9766, 0.2781, 1.4
Blue Workman's Shirt, https://wotlkdb.com/?spell=55998, -20.305, 20.405, 0.1, 0.5
Green Lumberjack Shirt, https://wotlkdb.com/?spell=55996, -20.31, 20.41, 0.1, 0.5
Rustic Workman's Shirt, https://wotlkdb.com/?spell=55999, -20.35, 20.45, 0.1, 0.5
Mystic Frostwoven Wristwraps, https://wotlkdb.com/?spell=55913, -20.5, 38.5, 18, 46.8
Duskweave Belt, https://wotlkdb.com/?spell=55914, -20.7001, 38.7, 17.9999, 46.5
Netherweave Pants, https://wotlkdb.com/?spell=26771, -20.75, 30.5, 9.75, 32
Frostwoven Cowl, https://wotlkdb.com/?spell=55907, -21.5, 28.5, 7, 24.6
Netherweave Tunic, https://wotlkdb.com/?spell=26774, -22.0304, 41, 18.9696, 46.3
