Name, Link, Profit, Cost, Sell, ROI %
Timeless Forest Emerald, https://wotlkdb.com/?spell=53995, 8.01, 2.99, 11, 367.9
Deft Ametrine, https://wotlkdb.com/?spell=66584, 7.88, 186.12, 194, 104.2
Subtle Scarlet Ruby, https://wotlkdb.com/?spell=53948, 7.785, 117.215, 125, 106.6
Smooth Dawnstone, https://wotlkdb.com/?spell=31097, 7.21, 2.74, 9.95, 363.1
Gleaming Dawnstone, https://wotlkdb.com/?spell=31099, 7.21, 2.74, 9.95, 363.1
Deadly Huge Citrine, https://wotlkdb.com/?spell=53877, 7.03, 0.97, 8, 824.7
Necklace of the Deep, https://wotlkdb.com/?spell=40514, 6.3001, 93.4999, 99.8, 106.7
Steady Dark Jade, https://wotlkdb.com/?spell=53919, 6, 5, 11, 220
Stormy Chalcedony, https://wotlkdb.com/?spell=53943, 6, 15, 21, 140
Potent Ametrine, https://wotlkdb.com/?spell=66569, 5.88, 186.12, 192, 103.2
Lucent Ametrine, https://wotlkdb.com/?spell=66585, 5.63, 186.12, 191.75, 103
Shadow Crystal Focusing Lens, https://wotlkdb.com/?spell=56206, 4.7299, 0.27, 4.9999, 1851.8
Regal Shadow Crystal, https://wotlkdb.com/?spell=53868, 4.65, 0.27, 4.92, 1822.2
Shifting Shadow Crystal, https://wotlkdb.com/?spell=53860, 4.59, 0.27, 4.86, 1800
Luminous Noble Topaz, https://wotlkdb.com/?spell=31108, 4.21, 2.54, 6.75, 265.7
Glowing Dreadstone, https://wotlkdb.com/?spell=66555, 4.2, 99.8, 104, 104.2
Jagged Talasite, https://wotlkdb.com/?spell=31113, 4.08, 1.92, 6, 312.5
Reckless Huge Citrine, https://wotlkdb.com/?spell=53885, 4.03, 0.97, 5, 515.5
Purified Shadow Pearl, https://wotlkdb.com/?spell=41429, 4.0101, 0.9899, 5, 505.1
Lambent Dark Jade, https://wotlkdb.com/?spell=53928, 4, 5, 9, 180
Opaque Dark Jade, https://wotlkdb.com/?spell=53929, 4, 5, 9, 180
Potent Huge Citrine, https://wotlkdb.com/?spell=53882, 3.99, 0.97, 4.96, 511.3
Resolute Huge Citrine, https://wotlkdb.com/?spell=53893, 3.91, 0.97, 4.88, 503.1
Resolute Monarch Topaz, https://wotlkdb.com/?spell=54023, 3.9, 62, 65.9, 106.3
Durable Ametrine, https://wotlkdb.com/?spell=66571, 3.8799, 186.12, 189.9999, 102.1
Precise Bloodstone, https://wotlkdb.com/?spell=54017, 3.8, 1.16, 4.96, 427.6
Shining Dark Jade, https://wotlkdb.com/?spell=53923, 3.5, 5, 8.5, 170
Relentless Earthsiege Diamond, https://wotlkdb.com/?spell=55400, 3.5, 120, 123.5, 102.9
Luminous Huge Citrine, https://wotlkdb.com/?spell=53881, 3.03, 0.97, 4, 412.4
Deft Huge Citrine, https://wotlkdb.com/?spell=53880, 3.01, 0.97, 3.98, 410.3
Stark Huge Citrine, https://wotlkdb.com/?spell=53889, 3.01, 0.97, 3.98, 410.3
Fierce Huge Citrine, https://wotlkdb.com/?spell=53876, 2.85, 0.97, 3.82, 393.8
Delicate Bloodstone, https://wotlkdb.com/?spell=53832, 2.77, 1.16, 3.93, 338.8
Guardian's Shadow Crystal, https://wotlkdb.com/?spell=53871, 2.73, 0.27, 3, 1111.1
Quick Sun Crystal, https://wotlkdb.com/?spell=53856, 2.7201, 1.1799, 3.9, 330.5
Puissant Shadow Crystal, https://wotlkdb.com/?spell=53870, 2.71, 0.27, 2.98, 1103.7
Stalwart Huge Citrine, https://wotlkdb.com/?spell=53890, 2.58, 0.97, 3.55, 366
Runed Scarlet Ruby, https://wotlkdb.com/?spell=53946, 2.535, 117.215, 119.75, 102.2
Etched Huge Citrine, https://wotlkdb.com/?spell=53873, 2.53, 0.97, 3.5, 360.8
