Name, Link, Profit, Cost, Sell, ROI %
Silver Rod, https://wotlkdb.com/?spell=7818, -0.0198, 10.0198, 10, 99.8
Solid Sharpening Stone, https://wotlkdb.com/?spell=9918, -0.1202, 0.2222, 0.102, 45.9
Solid Weightstone, https://wotlkdb.com/?spell=9921, -0.2622, 0.2662, 0.004, 1.5
Heavy Weightstone, https://wotlkdb.com/?spell=3117, -0.446, 0.45, 0.004, 0.9
Copper Bracers, https://wotlkdb.com/?spell=2663, -0.5, 1.5, 1, 66.7
Solid Grinding Stone, https://wotlkdb.com/?spell=9920, -0.7021, 0.8888, 0.1867, 21
Tempered Saronite Shoulders, https://wotlkdb.com/?spell=54556, -2, 72, 70, 97.2
Horned Cobalt Helm, https://wotlkdb.com/?spell=54949, -2.05, 16, 13.95, 87.2
Adamantite Weightstone, https://wotlkdb.com/?spell=34608, -2.3, 5.3, 3, 56.6
Copper Chain Pants, https://wotlkdb.com/?spell=2662, -2.5, 3, 0.5, 16.7
Copper Axe, https://wotlkdb.com/?spell=2738, -2.5152, 4.5152, 2, 44.3
Copper Shortsword, https://wotlkdb.com/?spell=2739, -2.5152, 4.5152, 2, 44.3
Rough Bronze Shoulders, https://wotlkdb.com/?spell=3328, -3.333, 6.533, 3.2, 49
Copper Chain Belt, https://wotlkdb.com/?spell=2661, -3.51, 4.5, 0.99, 22
Fel Iron Plate Belt, https://wotlkdb.com/?spell=29547, -3.94, 19.04, 15.1, 79.3
Rough Bronze Boots, https://wotlkdb.com/?spell=7817, -3.9442, 7.4442, 3.5, 47
Fel Iron Chain Coif, https://wotlkdb.com/?spell=29551, -3.99, 19.04, 15.05, 79
Sure-fire Shuriken, https://wotlkdb.com/?spell=55202, -4, 14, 10, 71.4
Runed Copper Gauntlets, https://wotlkdb.com/?spell=3323, -4.0198, 6.0198, 2, 33.2
Righteous Greaves, https://wotlkdb.com/?spell=55304, -4.3345, 92, 87.6655, 95.3
Green Iron Bracers, https://wotlkdb.com/?spell=3501, -4.41, 5.41, 1, 18.5
Copper Mace, https://wotlkdb.com/?spell=2737, -4.5046, 4.5152, 0.0106, 0.2
Fel Sharpening Stone, https://wotlkdb.com/?spell=29654, -4.56, 5.06, 0.5, 9.9
Copper Claymore, https://wotlkdb.com/?spell=9983, -4.7011, 7.7011, 3, 39
Rough Bronze Bracers, https://wotlkdb.com/?spell=2671, -4.8603, 4.9232, 0.0629, 1.3
Spiked Cobalt Shoulders, https://wotlkdb.com/?spell=54941, -5, 14, 9, 64.3
Iron Shield Spike, https://wotlkdb.com/?spell=7221, -5.316, 6.916, 1.6, 23.1
Rough Bronze Leggings, https://wotlkdb.com/?spell=2668, -5.4048, 7.3848, 1.98, 26.8
Copper Chain Boots, https://wotlkdb.com/?spell=3319, -5.45, 6, 0.55, 9.2
Adamantite Sharpening Stone, https://wotlkdb.com/?spell=29656, -5.5, 5.6, 0.1, 1.8
Saronite Sharpening Stone, https://wotlkdb.com/?spell=56307, -5.5, 5.6, 0.1, 1.8
Runed Copper Bracers, https://wotlkdb.com/?spell=2664, -5.5297, 7.5297, 2, 26.6
Runed Copper Belt, https://wotlkdb.com/?spell=2666, -5.55, 7.5, 1.95, 26
Patterned Bronze Bracers, https://wotlkdb.com/?spell=2672, -5.812, 6.912, 1.1, 15.9
Copper Chain Vest, https://wotlkdb.com/?spell=3321, -6.0056, 6.0198, 0.0142, 0.2
Bronze Warhammer, https://wotlkdb.com/?spell=9985, -6.0464, 11.0464, 5, 45.3
Rough Bronze Cuirass, https://wotlkdb.com/?spell=2670, -6.2924, 8.6156, 2.3232, 27
Green Iron Shoulders, https://wotlkdb.com/?spell=3504, -6.31, 11.31, 5, 44.2
Green Iron Leggings, https://wotlkdb.com/?spell=3506, -7.21, 12.21, 5, 41
Fel Iron Plate Pants, https://wotlkdb.com/?spell=29549, -8.08, 38.08, 30, 78.8
Reinforced Cobalt Chestpiece, https://wotlkdb.com/?spell=54981, -8.8958, 16.395, 7.4992, 45.7
Spiked Cobalt Belt, https://wotlkdb.com/?spell=54946, -9, 24, 15, 62.5
Ornate Saronite Hauberk, https://wotlkdb.com/?spell=56555, -9.0005, 89, 79.9995, 89.9
Reinforced Cobalt Legplates, https://wotlkdb.com/?spell=54980, -9.087, 16.395, 7.308, 44.6
Bronze Battle Axe, https://wotlkdb.com/?spell=9987, -9.4312, 19.4312, 10, 51.5
Heavy Iron Knuckles, https://wotlkdb.com/?spell=25612, -9.6319, 10.2, 0.5681, 5.6
Mighty Iron Hammer, https://wotlkdb.com/?spell=3297, -9.7268, 10.182, 0.4552, 4.5
Silvered Bronze Boots, https://wotlkdb.com/?spell=3331, -10.1428, 18.1428, 8, 44.1
Ironforge Chain, https://wotlkdb.com/?spell=8366, -10.9902, 11.0398, 0.0496, 0.4
Brilliant Saronite Belt, https://wotlkdb.com/?spell=59436, -11, 42, 31, 73.8
Reinforced Cobalt Helm, https://wotlkdb.com/?spell=54979, -11.0672, 16.395, 5.3278, 32.5
Reinforced Cobalt Shoulders, https://wotlkdb.com/?spell=54978, -11.3314, 16.395, 5.0636, 30.9
Fel Iron Plate Boots, https://wotlkdb.com/?spell=29548, -12.06, 28.56, 16.5, 57.8
Glinting Steel Dagger, https://wotlkdb.com/?spell=15972, -12.1046, 32.1046, 20, 62.3
Bronze Greatsword, https://wotlkdb.com/?spell=9986, -12.1696, 17.1696, 5, 29.1
Barbaric Iron Helm, https://wotlkdb.com/?spell=9814, -12.3425, 12.6762, 0.3337, 2.6
Fel Iron Chain Gloves, https://wotlkdb.com/?spell=29552, -13.8141, 23.8, 9.9859, 42
Ironforge Breastplate, https://wotlkdb.com/?spell=8367, -13.8732, 13.9603, 0.0871, 0.6
Elemental Sharpening Stone, https://wotlkdb.com/?spell=22757, -14.0375, 14.1625, 0.125, 0.9
Mithril Spurs, https://wotlkdb.com/?spell=9964, -16.5607, 20.5597, 3.999, 19.5
Barbaric Iron Shoulders, https://wotlkdb.com/?spell=9811, -16.9824, 17.2324, 0.25, 1.5
