Name, Link, Profit, Cost, Sell, ROI %
Glyph of Shadowflame, https://wotlkdb.com/?spell=64311, 3.7569, 12.75, 16.5069, 129.5
Glyph of Dash, https://wotlkdb.com/?spell=59315, 3.7552, 15.0025, 18.7577, 125
Glyph of Execution, https://wotlkdb.com/?spell=57156, 3.7518, 12.125, 15.8768, 130.9
Glyph of Mutilate, https://wotlkdb.com/?spell=64260, 3.7515, 12.125, 15.8765, 130.9
Glyph of Water Elemental, https://wotlkdb.com/?spell=56989, 3.6969, 12.75, 16.4469, 129
Glyph of Fade, https://wotlkdb.com/?spell=57184, 3.6875, 4.2625, 7.95, 186.5
Glyph of Water Walking, https://wotlkdb.com/?spell=58333, 3.6315, 15.0025, 18.634, 124.2
Glyph of Shadow Protection, https://wotlkdb.com/?spell=58321, 3.5076, 15.0025, 18.5101, 123.4
Glyph of Curse of Exhaustion, https://wotlkdb.com/?spell=58338, 3.5018, 15.0025, 18.5043, 123.3
Glyph of Rapid Charge, https://wotlkdb.com/?spell=57162, 3.4984, 4.5015, 7.9999, 177.7
Glyph of Avenger's Shield, https://wotlkdb.com/?spell=57019, 3.25, 12.75, 16, 125.5
Glyph of Fire Elemental Totem, https://wotlkdb.com/?spell=57237, 3.25, 12.75, 16, 125.5
Glyph of Mangle, https://wotlkdb.com/?spell=56950, 3.2499, 12.75, 15.9999, 125.5
Glyph of Rune Strike, https://wotlkdb.com/?spell=57223, 3.2499, 12.75, 15.9999, 125.5
Glyph of Crippling Poison, https://wotlkdb.com/?spell=57116, 3.175, 12.75, 15.925, 124.9
Glyph of Kill Shot, https://wotlkdb.com/?spell=64304, 3.1265, 12.75, 15.8765, 124.5
Glyph of Last Stand, https://wotlkdb.com/?spell=57166, 3.0029, 12.75, 15.7529, 123.6
Glyph of Unstable Affliction, https://wotlkdb.com/?spell=57276, 3.0029, 12.75, 15.7529, 123.6
Glyph of Command, https://wotlkdb.com/?spell=68166, 3.0028, 12.75, 15.7528, 123.6
Glyph of Rapid Rejuvenation, https://wotlkdb.com/?spell=71015, 3.0023, 12.75, 15.7523, 123.5
Glyph of Icy Touch, https://wotlkdb.com/?spell=57219, 2.875, 12.125, 15, 123.7
Glyph of Righteous Defense, https://wotlkdb.com/?spell=57032, 2.8743, 15.0025, 17.8768, 119.2
Glyph of Feign Death, https://wotlkdb.com/?spell=58302, 2.874, 15.0025, 17.8765, 119.2
Glyph of Explosive Trap, https://wotlkdb.com/?spell=64253, 2.874, 15.0025, 17.8765, 119.2
Glyph of Savage Roar, https://wotlkdb.com/?spell=64307, 2.7569, 12.75, 15.5069, 121.6
Glyph of Mind Sear, https://wotlkdb.com/?spell=64309, 2.7557, 12.75, 15.5057, 121.6
Glyph of Levitate, https://wotlkdb.com/?spell=58319, 2.6004, 15.0025, 17.6029, 117.3
Glyph of Spirit of Redemption, https://wotlkdb.com/?spell=57202, 2.5779, 12.75, 15.3279, 120.2
Glyph of Obliterate, https://wotlkdb.com/?spell=57220, 2.5084, 12.75, 15.2584, 119.7
Midnight Ink, https://wotlkdb.com/?spell=53462, 2.505, 1.995, 4.5, 225.6
